full_name,H,diameter,albedo,epoch,e,a,q,i,ad,moid,condition_code,rms
    43 Ariadne (A857 GA),7.94,71.34,0.234,2461000.5,0.1681473238686005,2.203478106202989,1.832969159441905,3.470553258457401,2.573987052964073,0.815118,0.0,0.4666
    44 Nysa (A857 KA),6.75,70.64,0.482,2461000.5,0.1498776972160779,2.423190704994457,2.060008462214483,3.712552766095587,2.78637294777443,1.07617,0.0,0.35307
    45 Eugenia (A857 MA),7.77,202.327,0.045,2461000.5,0.0821724221677741,2.721582321239637,2.497943309774383,6.60563730913436,2.945221332704891,1.49613,0.0,0.27543
    46 Hestia (A857 QA),8.51,131.471,0.046,2461000.5,0.1719292926300535,2.525879735805274,2.091607019559687,2.351324430131733,2.960152452050862,1.08657,0.0,0.42569
    47 Aglaja (A857 RA),8.17,168.174,0.082,2461000.5,0.1333141383845761,2.881138964372874,2.497042405771274,4.969777118428904,3.265235522974473,1.48561,0.0,0.35338
    48 Doris (A857 SA),7.12,216.473,0.065,2461000.5,0.0662635275103433,3.112870761577706,2.906600964231758,6.557769140795678,3.319140558923654,1.92938,0.0,0.43133
    49 Pales (A857 SB),8.0,166.252,0.048,2461000.5,0.2214743523819258,3.098062537895042,2.411921143676032,3.20165555656204,3.784203932114052,1.42115,0.0,0.31545
    50 Virginia (A857 TA),9.44,84.074,0.05,2461000.5,0.2845556549377096,2.651119342669384,1.896728341798068,2.839129814712735,3.4055103435407,0.896648,0.0,0.32491
    51 Nemausa (A858 BA),7.73,138.159,0.1,2461000.5,0.0659272258683667,2.36554790435846,2.209593893365378,9.972945325068094,2.521501915351542,1.21238,0.0,0.34446
    52 Europa (A858 CA),6.65,303.918,0.057,2461000.5,0.1120016601365777,3.092193380501013,2.745862588421563,7.480921970305766,3.438524172580463,1.76297,0.0,0.29312
    53 Kalypso (A858 GA),8.9,97.262,0.028,2461000.5,0.2029883595989841,2.618578447152494,2.087037503683754,5.181938585411557,3.150119390621233,1.10726,0.0,0.33731
    54 Alexandra (A858 RA),7.96,160.12,0.059,2461000.5,0.1983043066836775,2.712575909989412,2.174660424832116,11.8305361596706,3.250491395146708,1.15947,0.0,0.25759
    55 Pandora (A858 RB),7.84,84.794,0.204,2461000.5,0.1450625784543005,2.757849808231311,2.357789004059578,7.176481151489935,3.157910612403043,1.35783,0.0,0.28828
    56 Melete (A857 RB),8.53,121.333,0.057,2461000.5,0.2368788004275838,2.596936603723498,1.981777376246992,8.081030539648797,3.212095831200003,0.983495,0.0,0.35091
    57 Mnemosyne (A859 SA),6.94,112.59,0.2149,2461000.5,0.1080405847586646,3.155790748738964,2.814837270869223,15.23096788928881,3.496744226608706,1.83319,0.0,0.40016
    58 Concordia (A860 FA),9.02,106.517,0.044,2461000.5,0.0456968089350939,2.699846363890864,2.576472000446036,5.072163968608411,2.823220727335693,1.57621,0.0,0.33199
    59 Elpis (A860 RA),8.1,165.119,0.044,2461000.5,0.1166273797226264,2.713657456703111,2.397170698063061,8.648275690030008,3.030144215343161,1.40239,0.0,0.31885
    60 Echo (A860 RB),8.64,43.218,0.373,2461000.5,0.1844561424297632,2.392689791162185,1.951343462253333,3.600192305594067,2.834036120071037,0.971694,0.0,0.34519
    61 Danae (A860 RC),7.74,85.937,0.203,2461000.5,0.163787716460709,2.984813269333674,2.495937519887889,18.20589745270657,3.47368901877946,1.48937,0.0,0.27826
    62 Erato (A860 RD),8.91,106.921,0.048,2461000.5,0.16797353148318,3.129557890777715,2.60387499988273,2.236946110905015,3.6552407816727,1.61315,0.0,0.29077
    63 Ausonia (A861 CA),7.13,116.044,0.125,2461000.5,0.1281571069625095,2.394579215544716,2.08769687088795,5.773344962667839,2.701461560201482,1.07765,0.0,0.3477
    64 Angelina (A861 EA),7.74,58.292,0.483,2461000.5,0.1265499206610441,2.680924508484383,2.341653724637436,1.30582327875054,3.02019529233133,1.3559,0.0,0.36758
    65 Cybele (A861 EB),6.83,237.26,0.0706,2461000.5,0.1277298484584262,3.407667304299327,2.97240647592444,3.564948573675304,3.842928132674213,1.95824,0.0,0.38754
    66 Maja (A861 GA),9.48,71.82,0.016,2461000.5,0.1720756258975881,2.646772516646232,2.191327479235797,3.043199893884271,3.102217554056666,1.20245,0.0,0.39842
    67 Asia (A861 HA),8.38,56.309,0.228,2461000.5,0.1857142874312172,2.422211934649568,1.972372571198734,6.024430014746466,2.872051298100403,0.966816,0.0,0.28147
    68 Leto (A861 HB),6.9,122.509,0.228,2461000.5,0.1843409443466936,2.782761579781019,2.26978468227249,7.960518536605414,3.29573847728955,1.27427,0.0,0.23824
    69 Hesperia (A861 HC),7.21,138.13,0.1402,2461000.5,0.1689529039809746,2.977057203314741,2.474074743497237,8.58562780231772,3.480039663132245,1.50626,0.0,0.37374
    70 Panopaea (A861 JA),8.17,127.911,0.038,2461000.5,0.183043826997719,2.61352257002954,2.135133396866419,11.5968282732613,3.091911743192661,1.1536,0.0,0.27116
    71 Niobe (A861 PA),7.24,83.42,0.3052,2461000.5,0.1770226973002744,2.754648748082245,2.267013396581901,23.24409657107598,3.242284099582588,1.39692,0.0,0.38329
    72 Feronia (A861 KA),9.07,74.966,0.083,2461000.5,0.1214011413951808,2.266170521202765,1.991054833332638,5.417802767938439,2.541286209072893,0.98389,0.0,0.36277
    73 Klytia (A862 GA),9.06,44.59,0.223,2461000.5,0.0422873554679147,2.663838012696466,2.551191347744627,2.369661736607308,2.776484677648305,1.56431,0.0,0.33835
    74 Galatea (A862 QA),8.93,118.71,0.0431,2461000.5,0.2367976376551227,2.78221713042583,2.123394686497379,4.07078061583013,3.441039574354281,1.12271,0.0,0.31388
    75 Eurydike (A862 SA),9.23,62.377,0.117,2461000.5,0.3053351995159688,2.672934925261305,1.856793806563444,4.994021849941357,3.489076043959167,0.847734,0.0,0.29248
    76 Freia (A862 UA),8.01,145.423,0.058,2461000.5,0.1676535723002909,3.408642159560191,2.837171124816547,2.123513512857794,3.980113194303836,1.8545,0.0,0.34847
    77 Frigga (A862 VA),8.59,61.39,0.177,2461000.5,0.1335424431901455,2.667440225277173,2.311223740529988,2.421201244457341,3.023656710024359,1.32478,0.0,0.40129
    78 Diana (A863 EA),8.3,120.6,0.0706,2461000.5,0.2034927936012172,2.622632693002414,2.088945839713469,8.678735514672221,3.156319546291359,1.10724,0.0,0.39169
    79 Eurynome (A863 RA),7.78,63.479,0.287,2461000.5,0.1910249477645753,2.443945322932561,1.97709079527989,4.613161362928296,2.910799850585231,0.987022,0.0,0.2965
    80 Sappho (A864 JA),8.05,68.563,0.206,2461000.5,0.1996711692181873,2.296282028091257,1.837780710687565,8.676097552216309,2.754783345494949,0.843758,0.0,0.4733
    81 Terpsichore (A864 SA),8.69,117.727,0.045,2461000.5,0.2117710834455909,2.851528563475108,2.247657270111934,7.801192622082998,3.455399856838281,1.26698,0.0,0.29026
    82 Alkmene (A864 WA),8.26,57.621,0.167,2461000.5,0.2211033980030315,2.763971493182927,2.152848004056669,2.825140384912738,3.375094982309185,1.16804,0.0,0.31811
    83 Beatrix (A865 HA),8.74,110.503,0.05,2461000.5,0.0830245105486902,2.431634710585277,2.229749428905729,4.966657448307255,2.633519992264826,1.2264,0.0,0.34491
    84 Klio (A865 QA),9.32,79.16,0.0527,2461000.5,0.235450193810113,2.362396782524065,1.806170002222387,9.313668686316293,2.918623562825744,0.79803,0.0,0.38338
    85 Io (A865 SA),7.94,154.79,0.0666,2461000.5,0.193085426222074,2.653032538643902,2.140770620138813,11.96082525837599,3.165294457148991,1.1558,0.0,0.31488
    86 Semele (A866 AA),8.7,109.929,0.056,2461000.5,0.2176916750823394,3.106112740404119,2.429937854950951,4.820781590521086,3.782287625857288,1.43972,0.0,0.3805
    87 Sylvia (A866 KA),6.94,253.051,0.046,2461000.5,0.0943375721508297,3.484518782214823,3.155797740186711,10.87247390226396,3.813239824242936,2.1714,0.0,0.33555
    88 Thisbe (A866 LA),7.25,232.0,0.0671,2461000.5,0.1652895298516023,2.766963824291265,2.30961367465777,5.226419823430264,3.224313973924759,1.29643,0.0,0.44094
    89 Julia (A866 PA),6.37,145.483,0.189,2461000.5,0.1837598886207907,2.550824166837799,2.082085002048463,16.12339435084021,3.019563331627134,1.10256,0.0,0.47382
    90 Antiope (A866 TA),8.43,115.974,0.058,2461000.5,0.1724465529568321,3.141267866094408,2.599567050672364,2.2054001746626,3.682968681516453,1.58511,0.0,0.35542
    91 Aegina (A866 VA),9.13,103.402,0.048,2461000.5,0.1081827691424325,2.590333356799024,2.310103921258493,2.102439955361636,2.870562792339555,1.32686,0.0,0.27066
    92 Undina (A867 NA),6.71,126.42,0.2509,2461000.5,0.1048647342178462,3.185474654436901,2.85143070144169,9.923253391421234,3.519518607432112,1.85497,0.0,0.39339
    93 Minerva (A867 QA),7.9,154.155,0.056,2461000.5,0.1429093068613383,2.752986528420437,2.35955913184527,8.539724128772093,3.146413924995603,1.36088,0.0,0.36754
    94 Aurora (A867 RA),7.72,204.89,0.0395,2461000.5,0.0963848442209038,3.156361899674338,2.85213644966943,7.969781979986331,3.460587349679245,1.87475,0.0,0.27344
    95 Arethusa (A867 WA),7.97,147.969,0.058,2461000.5,0.1526488584966512,3.063983813073397,2.596270181555527,13.00999170570035,3.531697444591268,1.61102,0.0,0.35915
    96 Aegle (A868 DA),7.67,177.774,0.048,2461000.5,0.1423002108890713,3.048833372582098,2.614983740698027,15.98457694469441,3.482683004466169,1.63278,0.0,0.31614
    97 Klotho (A868 DB),7.79,100.717,0.128,2461000.5,0.2576168517561892,2.668261892645623,1.980872664201247,11.7753714215073,3.355651121089999,1.03482,0.0,0.40816
    98 Ianthe (A868 HA),8.96,132.788,0.029,2461000.5,0.1878739662089167,2.687283585614275,2.182412960056802,15.57591383219321,3.192154211171747,1.19767,0.0,0.26423
    99 Dike (A868 KA),9.47,67.354,0.065,2461000.5,0.1977126544567734,2.663240279873327,2.136683974683371,13.86365348724321,3.189796585063282,1.1273,0.0,0.30886
   100 Hekate (A868 NA),7.75,85.734,0.205,2461000.5,0.167976152540468,3.090445716549528,2.571324535448368,6.430925834042776,3.609566897650687,1.55535,0.0,0.29002
   101 Helena (A868 PA),8.39,65.84,0.1898,2461000.5,0.1405228690058763,2.583660776023355,2.220597351238604,10.19192324479905,2.946724200808105,1.21005,0.0,0.27039
   102 Miriam (A868 QA),9.47,82.595,0.051,2461000.5,0.2512650435162928,2.664138789123888,1.994733840341231,5.171916161774265,3.333543737906546,0.992468,0.0,0.31577
   103 Hera (A868 RA),7.74,83.908,0.217,2461000.5,0.0810432067804229,2.702774435090457,2.48373292766658,5.426017176552056,2.921815942514334,1.47045,0.0,0.30295
   104 Klymene (A868 RB),8.53,136.553,0.052,2461000.5,0.1624941294996617,3.143270972341196,2.632507891909058,2.789722819094016,3.654034052773334,1.64741,0.0,0.28696
   105 Artemis (A868 SA),8.75,94.864,0.032,2461000.5,0.1790290253163922,2.372497663584682,1.947751719307698,21.45543345914368,2.797243607861665,1.0051,0.0,0.3452
   106 Dione (A868 TA),7.77,207.869,0.044,2461000.5,0.1588532558312567,3.182491001170404,2.676941943980809,4.575003943483638,3.688040058359998,1.68383,0.0,0.27781
   107 Camilla (A868 WA),7.11,210.37,0.059,2461000.5,0.0664513680417464,3.493091091489024,3.260970409765141,9.998659771993054,3.725211773212907,2.28987,0.0,0.35469
   108 Hecuba (A869 GB),7.96,75.498,0.148,2461000.5,0.063331616315685,3.232280718712619,3.027575156410524,4.209403460676847,3.436986281014712,2.02418,0.0,0.3575
   109 Felicitas (A869 TA),8.98,82.588,0.036,2461000.5,0.300517841875353,2.692922852081616,1.883651488237229,7.846155792614094,3.502194215926004,0.908663,0.0,0.30347
   110 Lydia (A870 HA),7.84,86.09,0.1808,2461000.5,0.0791000596627757,2.732703530637433,2.516546518323334,5.959403091161746,2.948860542951532,1.51495,0.0,0.3258
   111 Ate (A870 PA),8.22,126.344,0.062,2461000.5,0.1034904478041266,2.592676262535936,2.324359035114963,4.932426217538968,2.860993489956909,1.34056,0.0,0.32936
   112 Iphigenia (A870 SA),9.77,69.818,0.042,2461000.5,0.1279160866280162,2.433857451713491,2.122527931079865,2.597037723072243,2.745186972347117,1.11254,0.0,0.3846
   113 Amalthea (A871 EA),8.54,50.137,0.224,2461000.5,0.086165969094421,2.376479402491402,2.171707751742799,5.042451700506163,2.581251053240004,1.17375,0.0,0.42778
   114 Kassandra (A871 OA),8.46,94.178,0.089,2461000.5,0.1389815077672843,2.675073686480566,2.30328791214491,4.945921051057913,3.046859460816223,1.31211,0.0,0.28559
   115 Thyra (A871 PA),7.76,79.83,0.2747,2461000.5,0.1923561816788733,2.380017875608898,1.922206724729307,11.58738111141044,2.837829026488489,0.971511,0.0,0.34531
   116 Sirona (A871 RA),7.78,71.7,0.256,2461000.5,0.1380526927524999,2.768396033549528,2.386211506512675,3.561361781343828,3.15058056058638,1.39796,0.0,0.41698
   117 Lomia (A871 RB),8.15,208.974,0.027,2461000.5,0.0229210918080111,2.991884567109772,2.923307306268077,14.92192499871803,3.060461827951467,1.93769,0.0,0.29412
   118 Peitho (A872 EA),8.92,40.211,0.245,2461000.5,0.1633907216268399,2.437888034297424,2.039559749128129,7.746528539376782,2.836216319466718,1.05925,0.0,0.31337
   119 Althaea (A872 GA),8.34,57.3,0.2306,2461000.5,0.0818739754626757,2.580817835368315,2.369516019241734,5.786828661914658,2.792119651494897,1.36941,0.0,0.42106
   120 Lachesis (A872 GB),7.78,155.132,0.058,2461000.5,0.0490001135334133,3.120262758974758,2.967369529530913,6.941077195726455,3.273155988418603,1.96628,0.0,0.32267
   121 Hermione (A872 JA),7.4,209.0,0.0482,2461000.5,0.124635506560679,3.456998871593732,3.026134066052952,7.566302980194032,3.887863677134513,2.03534,0.0,0.30216
   122 Gerda (A872 OA),7.67,70.676,0.297,2461000.5,0.0228337002191159,3.225960803525369,3.152300181619053,1.643362259771441,3.299621425431686,2.16462,0.0,0.40613
   123 Brunhild (A872 OB),8.97,45.209,0.261,2461000.5,0.1200948879610605,2.694838765930232,2.371202406262718,6.413098525055566,3.018475125597746,1.39267,0.0,0.2954
   124 Alkeste (A872 QA),8.07,88.648,0.128,2461000.5,0.0784099145004422,2.629848026540335,2.42364186763015,2.963479382177156,2.836054185450519,1.4098,0.0,0.42434
   125 Liberatrix (A872 RA),8.93,48.418,0.182,2461000.5,0.0814051759007264,2.742504004910228,2.519249983982064,4.664811988110472,2.965758025838392,1.50606,0.0,0.32744
   126 Velleda (A872 VA),9.26,44.82,0.1723,2461000.5,0.1055589550766576,2.440465803605825,2.182852783476879,2.921820883376209,2.698078823734771,1.17664,0.0,0.29375
   127 Johanna (A872 VB),8.55,122.0,0.042,2461000.5,0.063328727231243,2.755860204417546,2.58133508524455,8.238027463331475,2.930385323590543,1.61253,0.0,0.32789
   128 Nemesis (A872 WA),7.67,162.515,0.067,2461000.5,0.1270063895583919,2.74997311430276,2.400708957672519,6.246829388245652,3.099237270933,1.40944,0.0,0.36386
   129 Antigone (A873 CA),7.02,113.0,0.151,2461000.5,0.2130720176601861,2.868346460697119,2.25718209296793,12.26995787142696,3.479510828426307,1.27657,0.0,0.42654
   130 Elektra (A873 DA),7.46,180.652,0.086,2461000.5,0.2094512724665211,3.123969810064541,2.469650358199527,22.78345568069709,3.778289261929556,1.53928,0.0,0.19748
   131 Vala (A873 KA),10.0,31.337,0.246,2461000.5,0.0694273509718028,2.43152075996248,2.262706714765339,4.963152030708535,2.60033480515962,1.25159,0.0,0.30355
   132 Aethra (A873 LA),8.96,42.87,0.199,2461000.5,0.3870076225195472,2.612081149208634,1.601185833825274,24.98354039991768,3.622976464591994,0.782169,0.0,0.30337
   133 Cyrene (A873 QA),8.04,72.175,0.279,2461000.5,0.1302968829937081,3.074195081871376,2.673637044988948,7.224512736454217,3.474753118753803,1.66865,0.0,0.3181
   134 Sophrosyne (A873 SA),8.97,108.0,0.0364,2461000.5,0.1151200404203833,2.562915277933576,2.267872367543845,11.6124117547218,2.857958188323307,1.31655,0.0,0.30527
   135 Hertha (A874 DA),8.32,79.24,0.1436,2461000.5,0.20837192255332,2.426899165358708,1.921201520429866,2.303289052676641,2.932596810287549,0.907707,0.0,0.28437
   136 Austria (A874 FA),9.76,36.893,0.201,2461000.5,0.0850546936838308,2.286998025457579,2.092478108946759,9.578981753662468,2.481517941968399,1.09183,0.0,0.29808
   137 Meliboea (A874 HA),8.35,128.678,0.065,2461000.5,0.2107355954521996,3.126287156286152,2.467467170851626,13.42268102912006,3.785107141720678,1.49307,0.0,0.26101
   138 Tolosa (A874 KA),9.02,52.905,0.273,2461000.5,0.1618855793372204,2.451144098189412,2.05433921581501,3.198844168807222,2.847948980563814,1.04213,0.0,0.28804
   139 Juewa (A874 TA),8.05,151.116,0.052,2461000.5,0.1702488286103165,2.78562372408067,2.311374548106829,10.87122912563716,3.259872900054512,1.31763,0.0,0.28108
   140 Siwa (A874 TB),8.45,109.79,0.0676,2461000.5,0.2179542564637294,2.730571574015479,2.13543187687994,3.191291073942648,3.325711271151017,1.11884,0.0,0.38287
   141 Lumen (A875 AA),8.38,117.916,0.067,2461000.5,0.2129856896348943,2.666393347841445,2.09848972181354,11.8957507185872,3.23429697386935,1.12401,0.0,0.33043
   142 Polana (A875 BA),10.54,54.812,0.047,2461000.5,0.1327633328650334,2.419144708032385,2.097970993911197,2.242569463116395,2.740318422153573,1.08877,0.0,0.25386
   143 Adria (A875 DA),9.33,95.377,0.044,2461000.5,0.0715140225052626,2.763971165328803,2.566308469207582,11.44452916430049,2.961633861450024,1.58565,0.0,0.23717
   144 Vibilia (A875 LA),8.07,142.38,0.0597,2461000.5,0.2356002315032285,2.653452343746885,2.028298357277335,4.816044481117471,3.278606330216435,1.03305,0.0,0.38806
   145 Adeona (A875 LB),8.42,127.783,0.061,2461000.5,0.1474849815460307,2.67075442017024,2.276858253797452,12.62175326054774,3.064650586543027,1.31088,0.0,0.23688
   146 Lucina (A875 LC),8.51,160.31,0.036,2461000.5,0.0645520587873334,2.720696356243178,2.545069805112484,13.09647403324859,2.896322907373871,1.54066,0.0,0.25413
   147 Protogeneia (A875 NA),8.73,132.93,0.0492,2461000.5,0.0220221345066481,3.137217239922908,3.068129019888751,1.932861899645742,3.206305459957066,2.06065,0.0,0.3406
   148 Gallia (A875 PA),7.58,97.75,0.164,2461000.5,0.1879084849234235,2.770081332096837,2.249559545867862,25.2896738778118,3.290603118325812,1.36886,0.0,0.3908
   149 Medusa (A875 SA),10.53,23.719,0.152,2461000.5,0.0649122165287706,2.174878688678135,2.033702492314851,0.9401708682094776,2.316054885041419,1.0433,0.0,0.35134
   150 Nuwa (A875 UA),8.58,119.128,0.052,2461000.5,0.1239174250490824,2.984739457439476,2.614878229431181,2.201520137242327,3.354600685447771,1.61078,0.0,0.27623
   151 Abundantia (A875 VA),9.34,39.037,0.233,2461000.5,0.0361086958132188,2.590961832071338,2.497405579413413,6.431730463138053,2.684518084729262,1.50427,0.0,0.26571
   152 Atala (A875 VB),8.37,58.964,0.257,2461000.5,0.082687812921074,3.136202300461527,2.876876591358323,12.12490202184053,3.395528009564732,1.91518,0.0,0.22133
   153 Hilda (A875 VC),7.74,170.63,0.0618,2461000.5,0.1385263995524316,3.968930122283405,3.419128522368294,7.830788428727512,4.518731722198518,2.40678,0.0,0.24526
   154 Bertha (A875 VD),7.65,192.611,0.044,2461000.5,0.0770252274537389,3.193192883249976,2.947236475113986,21.02227470388876,3.439149291385966,1.94278,0.0,0.32653
   155 Scylla (A875 VE),11.15,39.605,0.027,2461000.5,0.2728065742962906,2.761063259920311,2.007827050566102,11.35900067442896,3.51429946927452,1.04154,0.0,0.35862
   156 Xanthippe (A875 WA),8.81,143.346,0.03,2461000.5,0.2217991784954199,2.734247263469422,2.127793466628554,9.763675486860794,3.340701060310289,1.12089,0.0,0.25948
   157 Dejanira (A875 XA),11.19,19.959,0.173,2461000.5,0.1979205905688967,2.579616395594877,2.069057195137531,12.16037498488111,3.090175596052224,1.10451,0.0,0.32816
   158 Koronis (A876 AA),9.35,39.025,0.213,2461000.5,0.0533541251272225,2.867634512900707,2.71463438228026,1.005759573717944,3.020634643521153,1.72753,0.0,0.27932
   159 Aemilia (A876 BA),8.28,125.236,0.064,2461000.5,0.0993668667623765,3.108003630860027,2.799171048175376,6.11433792106,3.416836213544677,1.81705,0.0,0.3561
   160 Una (A876 DA),9.06,81.24,0.0625,2461000.5,0.0656094086988968,2.727665330736112,2.548704821258035,3.818801379791282,2.906625840214189,1.56199,0.0,0.38006
   161 Athor (A876 HA),9.31,40.992,0.23,2461000.5,0.1376711682334043,2.379974544818602,2.05232066886766,9.051335833804142,2.707628420769543,1.05698,0.0,0.27361
   162 Laurentia (A876 HB),9.11,97.021,0.051,2461000.5,0.1829986108249924,3.01426255367624,2.462656693691693,6.091999472938005,3.565868413660785,1.48008,0.0,0.25187
   163 Erigone (A876 HC),9.77,81.579,0.033,2461000.5,0.1919725514520863,2.366634134922546,1.912305341687864,4.815056162635399,2.820962928157228,0.934195,0.0,0.33194
   164 Eva (A876 NA),8.77,100.254,0.029,2461000.5,0.3463141795228302,2.632690313754824,1.720952327809119,24.47469516530181,3.544428299700528,0.880712,0.0,0.29882
   165 Loreley (A876 PA),7.81,180.083,0.047,2461000.5,0.0835185294549706,3.126794242178143,2.865648985163155,11.23382489029856,3.387939499193132,1.8494,0.0,0.34862
   166 Rhodope (A876 PB),9.88,52.393,0.046,2461000.5,0.2102725212422976,2.687092261998994,2.122070597257797,12.02287161364111,3.252113926740191,1.1667,0.0,0.32025
   167 Urda (A876 QA),9.38,39.935,0.223,2461000.5,0.0370463261351069,2.853680789476106,2.747962400263684,2.217447916795089,2.959399178688527,1.73092,0.0,0.26496
   168 Sibylla (A876 SA),8.28,145.366,0.056,2461000.5,0.0744217774504107,3.371887221729715,3.120945381326262,4.671358318032944,3.622829062133168,2.12309,0.0,0.24058
   169 Zelia (A876 SB),9.55,37.517,0.188,2461000.5,0.1301186506742951,2.358814868854001,2.051889060928254,5.499724465131029,2.665740676779748,1.04126,0.0,0.32972
   170 Maria (A877 AA),9.33,33.136,0.282,2461000.5,0.0613758918080873,2.554562553702127,2.397773998789114,14.36223255835443,2.711351108615141,1.41805,0.0,0.25558
   171 Ophelia (A877 AB),8.63,130.808,0.076,2461000.5,0.1327832159080217,3.127973570001346,2.712631180101272,2.547010098595385,3.54331595990142,1.72277,0.0,0.20476
   172 Baucis (A877 CA),8.72,62.43,0.1382,2461000.5,0.1141327766057335,2.379719179052357,2.108115221605195,10.01600190489201,2.651323136499519,1.09595,0.0,0.37341
   173 Ino (A877 PA),7.92,125.821,0.096,2461000.5,0.2095126076234927,2.741658443667228,2.167246433921541,14.19488191171812,3.316070453412916,1.19229,0.0,0.36006
   174 Phaedra (A877 RA),8.4,64.849,0.169,2461000.5,0.1453987165266226,2.858213489912945,2.442632916920525,12.10491967224068,3.273794062905366,1.45725,0.0,0.28652
   175 Andromache (A877 TA),8.62,94.532,0.094,2461000.5,0.231501672439879,3.18676161214931,2.44902096926954,3.217621988880807,3.92450225502908,1.44056,0.0,0.30108
   176 Iduna (A877 TB),8.44,106.976,0.065,2461000.5,0.1722467569371105,3.180239848699425,2.632453848478782,22.67612768732267,3.728025848920068,1.6377,0.0,0.25354
   177 Irma (A877 VA),9.63,69.049,0.022,2461000.5,0.2346898568532872,2.772062809708412,2.121487785709624,1.381489942320004,3.422637833707201,1.12528,0.0,0.38033
   178 Belisana (A877 VB),9.5,35.81,0.2438,2461000.5,0.0424134571102949,2.460156644399516,2.35581289607767,1.890701187744404,2.564500392721362,1.33856,0.0,0.27211
   179 Klytaemnestra (A877 VC),8.26,69.946,0.198,2461000.5,0.1092656474535693,2.972734514727199,2.647916753267959,7.817421374916171,3.297552276186438,1.65668,0.0,0.27389
   180 Garumna (A878 BA),10.32,23.44,0.242,2461000.5,0.1686383190930903,2.721788600575642,2.262790746047831,0.8679979462580454,3.180786455103452,1.27741,0.0,0.24807
   181 Eucharis (A878 CB),8.07,115.383,0.101,2461000.5,0.208400939593537,3.123527763323728,2.472581642600564,18.90100860087066,3.774473884046892,1.51786,0.0,0.22769
   182 Elsa (A878 CC),9.09,39.52,0.196,2461000.5,0.1865241498225485,2.416081940344146,1.965424310519841,2.005591979118107,2.866739570168451,0.977736,0.0,0.42053
   183 Istria (A878 CD),9.47,32.927,0.227,2461000.5,0.3481807047624074,2.795139587303192,1.821925915886662,26.39395153927711,3.768353258719722,1.0179,0.0,0.30155
   184 Dejopeja (A878 DA),8.38,62.483,0.215,2461000.5,0.0589234872533362,3.190652641749256,3.00264826148332,1.12990920194482,3.378657022015192,2.00209,0.0,0.35162
   185 Eunike (A878 EA),7.63,160.464,0.062,2461000.5,0.1268688519396678,2.738465349782299,2.391039394778858,23.25271037069059,3.085891304785741,1.42387,0.0,0.37239
   186 Celuta (A878 GA),9.09,49.99,0.1929,2461000.5,0.1494509622383528,2.363146792569974,2.009972230509914,13.1810946815859,2.716321354630034,1.02089,0.0,0.28268
   187 Lamberta (A878 GB),8.39,147.294,0.044,2461000.5,0.2388643836135097,2.731059463217761,2.078706627924408,10.56955270784413,3.383412298511114,1.07295,0.0,0.2808
   188 Menippe (A878 MA),9.29,35.752,0.242,2461000.5,0.1786435225745463,2.762224933573152,2.268771341296402,11.70223609585591,3.255678525849902,1.28416,0.0,0.33854
   189 Phthia (A878 RA),9.38,38.49,0.17,2461000.5,0.0372474475425708,2.450472135196357,2.359198302886099,5.173061406514015,2.541745967506615,1.35809,0.0,0.28078
   190 Ismene (A878 SA),7.89,159.0,0.066,2461000.5,0.1682673313282749,3.994938113584149,3.322720538389731,6.174470059805228,4.667155688778567,2.34671,0.0,0.24498
   191 Kolga (A878 SB),9.09,94.536,0.046,2461000.5,0.0870224967887324,2.896511601218913,2.644449929703313,11.52126784859711,3.148573272734512,1.65936,0.0,0.19991
   192 Nausikaa (A879 DA),7.2,98.776,0.327,2461000.5,0.2452586032039488,2.403374329256192,1.813926098286591,6.795420090912279,2.992822560225793,0.816725,0.0,0.40784
   193 Ambrosia (A879 DB),9.79,26.302,0.343,2461000.5,0.2984223238829443,2.598561378251917,1.823092653001513,11.99658761609514,3.37403010350232,0.881648,0.0,0.24956
   194 Prokne (A879 FA),7.85,161.667,0.057,2461000.5,0.237186209798765,2.618216376871213,1.997211558008075,18.51167071951213,3.239221195734351,0.990216,0.0,0.36022
   195 Eurykleia (A879 HA),9.23,93.109,0.051,2461000.5,0.0387889568232213,2.877870145109271,2.76624056430779,6.955347203195063,2.989499725910753,1.78822,0.0,0.25378
   196 Philomela (A879 JA),6.72,144.626,0.342,2461000.5,0.0136356383909228,3.114848197915134,3.072375254245745,7.261088872514434,3.157321141584522,2.05605,0.0,0.25882
   197 Arete (A879 KA),9.55,31.729,0.373,2461000.5,0.162463205313422,2.73916495494013,2.294151436478361,8.789405812656236,3.184178473401899,1.29772,0.0,0.26505
   198 Ampella (A879 LA),8.49,54.323,0.268,2461000.5,0.2272165494846745,2.459068968263214,1.900327802349608,9.323210542824064,3.01781013417682,0.922717,0.0,0.30178
   199 Byblis (A879 NA),8.44,76.129,0.107,2461000.5,0.1833995339059552,3.161840022476004,2.58196003606871,15.4793826429198,3.741720008883298,1.56426,0.0,0.31518
   200 Dynamene (A879 OA),8.45,128.301,0.053,2461000.5,0.133598782271057,2.738024940206598,2.372228142367213,6.90031147925557,3.103821738045983,1.39447,0.0,0.30206
   201 Penelope (A879 PA),8.57,85.877,0.04,2461000.5,0.1801124222059728,2.680864825407922,2.198007768096909,5.760729795900745,3.163721882718936,1.18757,0.0,0.2547
